"method","detected","replicates","mean_time","median_time","lower","upper"
"SVP Gaussian / both / c = 1.987",100,12,0.0152499999999899,0.0152499999999804,0.0152499999999804,0.0152500000000089
"SVP Gaussian / both / c = 1.987",101,12,0.0151458333333447,0.0151250000000118,0.0150000000000432,0.0152500000000089
"SVP Gaussian / none / c = 0.968",1,48,0.0872123419343761,0.0689999999999316,0.0399999999999494,0.122000000000071
"SVP Gaussian / none / c = 0.968",2,48,0.25437499999999,0.24300000000008,0.241999999999962,0.253999999999908
"SVP Gaussian / none / c = 0.968",3,48,0.308666666666621,0.305999999999813,0.304999999999836,0.308499999999981
"SVP Gaussian / none / c = 0.968",4,48,0.320249999999998,0.3185,0.317999999999984,0.319999999999993
"SVP Gaussian / none / c = 0.968",5,48,0.331083333333337,0.330000000000098,0.329999999999927,0.33099999999996
"SVP Gaussian / none / c = 0.968",6,47,0.334404255319141,0.333000000000084,0.333000000000084,0.33499999999998
"SVP Gaussian / none / c = 0.968",7,49,0.338183673469389,0.337999999999965,0.336999999999989,0.338000000000022
"SVP Gaussian / none / c = 0.968",8,48,0.339187500000004,0.338999999999942,0.338999999999942,0.339500000000044
"SVP Gaussian / none / c = 0.968",9,47,0.34023404255318,0.339999999999918,0.339999999999918,0.340000000000146
"SVP Gaussian / none / c = 0.968",10,47,0.342893617021284,0.342999999999961,0.342000000000098,0.343000000000075
"SVP Gaussian / none / c = 0.968",11,48,0.343750000000021,0.343500000000063,0.343000000000075,0.344000000000051
"SVP Gaussian / none / c = 0.968",12,48,0.343979166666654,0.343999999999994,0.343000000000075,0.344000000000051
"SVP Gaussian / none / c = 0.968",13,50,0.344779999999994,0.345000000000027,0.344000000000051,0.345000000000027
"SVP Gaussian / none / c = 0.968",14,48,0.345124999999989,0.345000000000027,0.3449999999998,0.345000000000027
"SVP Gaussian / none / c = 0.968",15,47,0.345361702127659,0.345000000000027,0.345000000000027,0.346000000000004
"SVP Gaussian / none / c = 0.968",16,49,0.345428571428589,0.345000000000027,0.345000000000027,0.346000000000004
"SVP Gaussian / none / c = 0.968",17,43,0.345999999999975,0.346000000000004,0.345000000000027,0.346000000000004
"SVP Gaussian / none / c = 0.968",18,53,0.346132075471714,0.346000000000004,0.345000000000027,0.346000000000004
"SVP Gaussian / none / c = 0.968",19,45,0.346777777777766,0.34699999999998,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",20,50,0.345780000000009,0.345500000000015,0.345000000000027,0.346000000000004
"SVP Gaussian / none / c = 0.968",21,48,0.34622916666667,0.346000000000004,0.345000000000027,0.346000000000004
"SVP Gaussian / none / c = 0.968",22,49,0.347163265306103,0.34699999999998,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",23,45,0.346755555555559,0.346000000000004,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",24,50,0.346820000000009,0.34699999999998,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",25,48,0.346833333333336,0.346000000000004,0.346000000000004,0.347000000000207
"SVP Gaussian / none / c = 0.968",26,49,0.347979591836745,0.34699999999998,0.346000000000004,0.347999999999956
"SVP Gaussian / none / c = 0.968",27,47,0.346319148936176,0.346000000000004,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",28,47,0.346680851063825,0.346000000000004,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",29,47,0.346744680851064,0.346000000000004,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",30,50,0.347539999999999,0.347999999999956,0.34699999999998,0.347999999999956
"SVP Gaussian / none / c = 0.968",31,46,0.346934782608704,0.346000000000004,0.346000000000004,0.34699999999998
"SVP Gaussian / none / c = 0.968",32,50,0.347500000000007,0.347499999999968,0.34699999999998,0.347999999999956
"SVP Gaussian / none / c = 0.968",33,48,0.348208333333342,0.347999999999956,0.34699999999998,0.348000000000013
"SVP Gaussian / none / c = 0.968",34,46,0.348217391304348,0.347999999999956,0.34699999999998,0.348999999999933
"SVP Gaussian / none / c = 0.968",35,50,0.347719999999997,0.347000000000207,0.34699999999998,0.347999999999956
"SVP Gaussian / none / c = 0.968",36,44,0.348045454545459,0.347999999999956,0.34699999999998,0.348000000000184
"SVP Gaussian / none / c = 0.968",37,50,0.34829999999999,0.347999999999956,0.34699999999998,0.347999999999956
"SVP Gaussian / none / c = 0.968",38,48,0.34831250000002,0.347999999999956,0.347000000000207,0.348999999999933
"SVP Gaussian / none / c = 0.968",39,48,0.34895833333331,0.348500000000058,0.347999999999956,0.348999999999933
"SVP Gaussian / none / c = 0.968",40,48,0.34954166666665,0.348999999999933,0.348999999999933,0.349999999999909
"SVP Gaussian / none / c = 0.968",41,49,0.349734693877557,0.34900000000016,0.348999999999933,0.350000000000136
"SVP Gaussian / none / c = 0.968",42,49,0.348918367346927,0.347999999999956,0.347999999999956,0.348999999999933
"SVP Gaussian / none / c = 0.968",43,48,0.349062499999998,0.348500000000058,0.347999999999956,0.34900000000016
"SVP Gaussian / none / c = 0.968",44,49,0.349224489795906,0.34900000000016,0.348000000000411,0.34900000000016
"SVP Gaussian / none / c = 0.968",45,48,0.349770833333369,0.34900000000016,0.34900000000016,0.349999999999966
"SVP Gaussian / none / c = 0.968",46,46,0.350282608695641,0.349999999999909,0.34900000000016,0.350000000000364
"SVP Gaussian / none / c = 0.968",47,49,0.350102040816342,0.349999999999909,0.34900000000016,0.350000000000364
"SVP Gaussian / none / c = 0.968",48,45,0.350288888888864,0.349999999999909,0.34900000000016,0.349999999999909
"SVP Gaussian / none / c = 0.968",49,50,0.350259999999994,0.349500000000035,0.34900000000016,0.350000000000364
"SVP Gaussian / none / c = 0.968",50,48,0.350583333333316,0.349999999999966,0.349500000000035,0.350999999999658
"SVP Gaussian / none / c = 0.968",51,45,0.351355555555569,0.350999999999658,0.349999999999909,0.351000000000113
"SVP Gaussian / none / c = 0.968",52,49,0.351285714285716,0.350999999999658,0.349999999999909,0.351000000000113
"SVP Gaussian / none / c = 0.968",53,50,0.350999999999995,0.350000000000364,0.349999999999909,0.351000000000113
"SVP Gaussian / none / c = 0.968",54,49,0.352142857142876,0.351000000000113,0.350000000000364,0.351999999999975
"SVP Gaussian / none / c = 0.968",55,47,0.351680851063808,0.351999999999862,0.351000000000113,0.351999999999862
"SVP Gaussian / none / c = 0.968",56,48,0.352041666666641,0.351999999999862,0.351000000000113,0.352000000000317
"SVP Gaussian / none / c = 0.968",57,49,0.352265306122458,0.351999999999862,0.351000000000113,0.352999999999952
"SVP Gaussian / none / c = 0.968",58,47,0.352489361702162,0.352000000000317,0.351999999999862,0.353000000000065
"SVP Gaussian / none / c = 0.968",59,45,0.352666666666692,0.352000000000317,0.351999999999862,0.353000000000065
"SVP Gaussian / none / c = 0.968",60,49,0.352632653061269,0.352000000000317,0.351999999999862,0.353000000000065
"SVP Gaussian / none / c = 0.968",61,51,0.352960784313721,0.353000000000065,0.351999999999862,0.353000000000065
"SVP Gaussian / none / c = 0.968",62,46,0.353434782608687,0.352999999999781,0.352000000000317,0.353999999999814
