"method","detected","replicates","mean_time","median_time","lower","upper"
"RFPOP",21,64,0.00193136160714654,0.00192857142857455,0.00192481203008096,0.00192857142857455
"RFPOP",22,64,0.00193647203947238,0.00192105263158737,0.00189285714285299,0.00192857142857455
"RFPOP",23,64,0.0028868773496234,0.00200000000001767,0.00195582706768126,0.00209701597745882
"RFPOP",24,64,0.00311932156386774,0.00226973684206847,0.00212500000004314,0.00421428571436471
"RFPOP",25,64,0.00314693160456897,0.00224342105265439,0.00209210526320117,0.00346770334920546
"RFPOP",26,64,0.00337645654447028,0.00323308270687852,0.0021964285714213,0.00442708333343944
"RFPOP",27,64,0.24424034251111,0.00195582706768126,0.00192857142844462,0.00198214285722185
"RFPOP",28,64,0.00196178923871363,0.00192857142870447,0.00192857142844462,0.00196428571429611
"RFPOP",29,64,0.00198814401061487,0.00197368421054546,0.00196428571429611,0.0020000000001476
"RFPOP",30,64,0.00195808858082434,0.00196428571429611,0.00192857142870447,0.00196428571429611
"RFPOP",31,64,0.00200396499061368,0.00199999999995613,0.00196428571429611,0.0020000000001476
"RFPOP",32,64,0.00226498285843424,0.0020000000001476,0.00197368421044973,0.00203101503766926
"RFPOP",33,64,0.00197985197370718,0.00196428571429611,0.00192857142870447,0.00199999999995613
"RFPOP",34,64,0.00199030780075283,0.00199999999988774,0.00196428571429611,0.00200000000008759
"RFPOP",35,64,0.00198957354323271,0.00199999999988774,0.00196428571429611,0.0020000000001476
"RFPOP",36,64,0.00195750117479593,0.00196428571429611,0.00192857142870447,0.00196428571429611
"RFPOP",37,64,0.00197239191728562,0.00196428571429611,0.00196428571429611,0.00197401315781702
"RFPOP",38,64,0.00197162828947297,0.00196428571429611,0.00194713345847521,0.00199999999986039
"RFPOP",39,64,0.00195118656017007,0.00194736842106642,0.00192857142870447,0.00196428571429611
"RFPOP",40,64,0.00198446311089315,0.00199999999988774,0.00196428571429611,0.0020000000001476
"RFPOP",41,64,0.00194184680451774,0.00192857142870447,0.00192481203006386,0.00196428571429611
"SVP MedianMood / right / alpha = 0.001",1,64,0.0442890624999981,0.0440000000000111,0.0439999999999827,0.0444999999999716
"SVP MedianMood / right / alpha = 0.001",2,64,37.852546875,37.8810000000001,37.767,37.9590000000001
"SVP MedianMood / right / alpha = 0.001",3,64,18.164953125,17.6814999999997,17.5700000000002,18.3184999999999
"SVP MedianMood / right / alpha = 0.001",4,63,10.8497777777778,10.7250000000004,10.701,10.7560000000003
"SVP MedianMood / right / alpha = 0.001",5,65,7.66498461538456,7.5,7.45000000000073,7.58800000000065
"SVP MedianMood / right / alpha = 0.001",6,63,5.48742857142855,5.45200000000023,5.42592499999951,5.52700000000004
"SVP MedianMood / right / alpha = 0.001",7,65,4.23069230769229,4.19100000000071,4.15799999999945,4.21800000000076
"SVP MedianMood / right / alpha = 0.001",8,64,3.35440624999995,3.33350000000064,3.31100000000058,3.34852500000095
